,ExG1,ExG2,ExG4,ExG5,ExG7,ExG8,ExG10,ExG11,Bip27
3215,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3216,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3217,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3218,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3219,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3220,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3221,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3222,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3223,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3224,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3225,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3226,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3227,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3228,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3229,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3230,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3231,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3232,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3233,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3234,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3235,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3236,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3237,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3238,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3239,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3240,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3241,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3242,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3243,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3244,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3245,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3246,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3247,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3248,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3249,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3250,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3251,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3252,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3253,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3254,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3255,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3256,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3257,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3258,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3259,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3260,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3261,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3262,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3263,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3264,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3265,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3266,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3267,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3268,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3269,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3270,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3271,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3272,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3273,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3274,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3275,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3276,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3277,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3278,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3279,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3280,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3281,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3282,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3283,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3284,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3285,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3286,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3287,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3288,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3289,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3290,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3291,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3292,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3293,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3294,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3295,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3296,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3297,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3298,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3299,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3300,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3301,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3302,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3303,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3304,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3305,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3306,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3307,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3308,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3309,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3310,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3311,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3312,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3313,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3314,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3315,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3316,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3317,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3318,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3319,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3320,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3321,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3322,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3323,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3324,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3325,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3326,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3327,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3328,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3329,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3330,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3331,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3332,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3333,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3334,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3335,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3336,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3337,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3338,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3339,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3340,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3341,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3342,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3343,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3344,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3345,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3346,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3347,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3348,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3349,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3350,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3351,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3352,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3353,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3354,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3355,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3356,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3357,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3358,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3359,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3360,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3361,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3362,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3363,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3364,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3365,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3366,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3367,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3368,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3369,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3370,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3371,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3372,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3373,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3374,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3375,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3376,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3377,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3378,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3379,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3380,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3381,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3382,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3383,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3384,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3385,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3386,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3387,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3388,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3389,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3390,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3391,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3392,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3393,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3394,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3395,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3396,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3397,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3398,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3399,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3400,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3401,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3402,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3403,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3404,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3405,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3406,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3407,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3408,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3409,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3410,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3411,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3412,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3413,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3414,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3415,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3416,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3417,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3418,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3419,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3420,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3421,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3422,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3423,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3424,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
3425,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0,-153545088.0
