64.0258 	EXP 	diode: autoDraw = True
65.9930 	EXP 	New trial (rep=1, index=4): OrderedDict([('name', 'fist')])
66.0092 	EXP 	text: autoDraw = False
66.0092 	EXP 	polygon: autoDraw = False
66.0092 	EXP 	diode: autoDraw = False
66.0092 	EXP 	text: text = 'fist'
66.0092 	EXP 	text: autoDraw = True
68.0092 	EXP 	text: autoDraw = False
68.0259 	EXP 	polygon: autoDraw = True
68.0259 	EXP 	diode: autoDraw = True
70.0091 	EXP 	text: autoDraw = False
70.0091 	EXP 	polygon: autoDraw = False
70.0091 	EXP 	diode: autoDraw = False
70.0091 	EXP 	text_2: autoDraw = True
85.9428 	DATA 	Keypress: space
85.9500 	EXP 	Imported trials.csv as conditions, 5 conditions, 1 params
85.9505 	EXP 	Created sequence: fullRandom, trialTypes=5, nReps=3, seed=10
85.9509 	EXP 	New trial (rep=0, index=0): OrderedDict([('name', 'fist')])
85.9589 	EXP 	text_2: autoDraw = False
85.9589 	EXP 	text: text = 'fist'
85.9589 	EXP 	text: autoDraw = True
87.9588 	EXP 	text: autoDraw = False
87.9756 	EXP 	polygon: autoDraw = True
87.9756 	EXP 	diode: autoDraw = True
89.9430 	EXP 	New trial (rep=0, index=1): OrderedDict([('name', 'thumb middle adduction')])
89.9676 	EXP 	polygon: autoDraw = False
89.9676 	EXP 	diode: autoDraw = False
89.9676 	EXP 	text: autoDraw = False
89.9676 	EXP 	polygon: autoDraw = False
89.9676 	EXP 	diode: autoDraw = False
89.9676 	EXP 	text: text = 'thumb middle adduction'
89.9676 	EXP 	text: autoDraw = True
91.9588 	EXP 	text: autoDraw = False
91.9755 	EXP 	polygon: autoDraw = True
91.9755 	EXP 	diode: autoDraw = True
93.9427 	EXP 	New trial (rep=0, index=2): OrderedDict([('name', 'wrist flection - left')])
93.9660 	EXP 	polygon: autoDraw = False
93.9660 	EXP 	diode: autoDraw = False
93.9660 	EXP 	text: autoDraw = False
93.9660 	EXP 	polygon: autoDraw = False
93.9660 	EXP 	diode: autoDraw = False
93.9660 	EXP 	text: text = 'wrist flection - left'
93.9660 	EXP 	text: autoDraw = True
95.9588 	EXP 	text: autoDraw = False
95.9754 	EXP 	polygon: autoDraw = True
95.9754 	EXP 	diode: autoDraw = True
97.9427 	EXP 	New trial (rep=0, index=3): OrderedDict([('name', '4-5 finger contration')])
97.9590 	EXP 	polygon: autoDraw = False
97.9590 	EXP 	diode: autoDraw = False
97.9590 	EXP 	text: autoDraw = False
97.9590 	EXP 	polygon: autoDraw = False
97.9590 	EXP 	diode: autoDraw = False
97.9590 	EXP 	text: text = '4-5 finger contration'
97.9590 	EXP 	text: autoDraw = True
99.9590 	EXP 	text: autoDraw = False
99.9756 	EXP 	polygon: autoDraw = True
99.9756 	EXP 	diode: autoDraw = True
101.9427 	EXP 	New trial (rep=0, index=4): OrderedDict([('name', 'wrist extension - right')])
101.9626 	EXP 	polygon: autoDraw = False
101.9626 	EXP 	diode: autoDraw = False
101.9626 	EXP 	text: autoDraw = False
101.9626 	EXP 	polygon: autoDraw = False
101.9626 	EXP 	diode: autoDraw = False
101.9626 	EXP 	text: text = 'wrist extension - right'
101.9626 	EXP 	text: autoDraw = True
103.9588 	EXP 	text: autoDraw = False
103.9753 	EXP 	polygon: autoDraw = True
103.9753 	EXP 	diode: autoDraw = True
105.9428 	EXP 	New trial (rep=1, index=0): OrderedDict([('name', 'wrist extension - right')])
105.9587 	EXP 	polygon: autoDraw = False
105.9587 	EXP 	diode: autoDraw = False
105.9587 	EXP 	text: autoDraw = False
105.9587 	EXP 	polygon: autoDraw = False
105.9587 	EXP 	diode: autoDraw = False
105.9587 	EXP 	text: text = 'wrist extension - right'
105.9587 	EXP 	text: autoDraw = True
107.9585 	EXP 	text: autoDraw = False
107.9752 	EXP 	polygon: autoDraw = True
107.9752 	EXP 	diode: autoDraw = True
109.9430 	EXP 	New trial (rep=1, index=1): OrderedDict([('name', 'thumb middle adduction')])
109.9681 	EXP 	polygon: autoDraw = False
109.9681 	EXP 	diode: autoDraw = False
109.9681 	EXP 	text: autoDraw = False
109.9681 	EXP 	polygon: autoDraw = False
109.9681 	EXP 	diode: autoDraw = False
109.9681 	EXP 	text: text = 'thumb middle adduction'
109.9681 	EXP 	text: autoDraw = True
111.9585 	EXP 	text: autoDraw = False
111.9751 	EXP 	polygon: autoDraw = True
111.9751 	EXP 	diode: autoDraw = True
113.9424 	EXP 	New trial (rep=1, index=2): OrderedDict([('name', 'fist')])
113.9584 	EXP 	polygon: autoDraw = False
113.9584 	EXP 	diode: autoDraw = False
113.9584 	EXP 	text: autoDraw = False
113.9584 	EXP 	polygon: autoDraw = False
113.9584 	EXP 	diode: autoDraw = False
113.9584 	EXP 	text: text = 'fist'
113.9584 	EXP 	text: autoDraw = True
115.9585 	EXP 	text: autoDraw = False
115.9751 	EXP 	polygon: autoDraw = True
115.9751 	EXP 	diode: autoDraw = True
117.9423 	EXP 	New trial (rep=1, index=3): OrderedDict([('name', 'wrist flection - left')])
117.9592 	EXP 	polygon: autoDraw = False
117.9592 	EXP 	diode: autoDraw = False
117.9592 	EXP 	text: autoDraw = False
117.9592 	EXP 	polygon: autoDraw = False
117.9592 	EXP 	diode: autoDraw = False
117.9592 	EXP 	text: text = 'wrist flection - left'
117.9592 	EXP 	text: autoDraw = True
119.9585 	EXP 	text: autoDraw = False
119.9751 	EXP 	polygon: autoDraw = True
119.9751 	EXP 	diode: autoDraw = True
121.9424 	EXP 	New trial (rep=1, index=4): OrderedDict([('name', 'fist')])
121.9584 	EXP 	polygon: autoDraw = False
121.9584 	EXP 	diode: autoDraw = False
121.9584 	EXP 	text: autoDraw = False
121.9584 	EXP 	polygon: autoDraw = False
121.9584 	EXP 	diode: autoDraw = False
121.9584 	EXP 	text: text = 'fist'
121.9584 	EXP 	text: autoDraw = True
123.9583 	EXP 	text: autoDraw = False
123.9751 	EXP 	polygon: autoDraw = True
123.9751 	EXP 	diode: autoDraw = True
125.9422 	EXP 	New trial (rep=2, index=0): OrderedDict([('name', '4-5 finger contration')])
125.9582 	EXP 	polygon: autoDraw = False
125.9582 	EXP 	diode: autoDraw = False
125.9582 	EXP 	text: autoDraw = False
125.9582 	EXP 	polygon: autoDraw = False
125.9582 	EXP 	diode: autoDraw = False
125.9582 	EXP 	text: text = '4-5 finger contration'
125.9582 	EXP 	text: autoDraw = True
127.9583 	EXP 	text: autoDraw = False
127.9751 	EXP 	polygon: autoDraw = True
127.9751 	EXP 	diode: autoDraw = True
129.9422 	EXP 	New trial (rep=2, index=1): OrderedDict([('name', 'wrist flection - left')])
129.9590 	EXP 	polygon: autoDraw = False
129.9590 	EXP 	diode: autoDraw = False
129.9590 	EXP 	text: autoDraw = False
129.9590 	EXP 	polygon: autoDraw = False
129.9590 	EXP 	diode: autoDraw = False
129.9590 	EXP 	text: text = 'wrist flection - left'
129.9590 	EXP 	text: autoDraw = True
131.9584 	EXP 	text: autoDraw = False
131.9750 	EXP 	polygon: autoDraw = True
131.9750 	EXP 	diode: autoDraw = True
133.9421 	EXP 	New trial (rep=2, index=2): OrderedDict([('name', 'wrist extension - right')])
133.9581 	EXP 	polygon: autoDraw = False
133.9581 	EXP 	diode: autoDraw = False
133.9581 	EXP 	text: autoDraw = False
133.9581 	EXP 	polygon: autoDraw = False
133.9581 	EXP 	diode: autoDraw = False
133.9581 	EXP 	text: text = 'wrist extension - right'
133.9581 	EXP 	text: autoDraw = True
135.9582 	EXP 	text: autoDraw = False
135.9747 	EXP 	polygon: autoDraw = True
135.9747 	EXP 	diode: autoDraw = True
137.9421 	EXP 	New trial (rep=2, index=3): OrderedDict([('name', 'thumb middle adduction')])
137.9675 	EXP 	polygon: autoDraw = False
137.9675 	EXP 	diode: autoDraw = False
137.9675 	EXP 	text: autoDraw = False
137.9675 	EXP 	polygon: autoDraw = False
137.9675 	EXP 	diode: autoDraw = False
137.9675 	EXP 	text: text = 'thumb middle adduction'
137.9675 	EXP 	text: autoDraw = True
139.9581 	EXP 	text: autoDraw = False
139.9747 	EXP 	polygon: autoDraw = True
139.9747 	EXP 	diode: autoDraw = True
141.9425 	EXP 	New trial (rep=2, index=4): OrderedDict([('name', '4-5 finger contration')])
141.9584 	EXP 	polygon: autoDraw = False
141.9584 	EXP 	diode: autoDraw = False
141.9584 	EXP 	text: autoDraw = False
141.9584 	EXP 	polygon: autoDraw = False
141.9584 	EXP 	diode: autoDraw = False
141.9584 	EXP 	text: text = '4-5 finger contration'
141.9584 	EXP 	text: autoDraw = True
143.9581 	EXP 	text: autoDraw = False
143.9749 	EXP 	polygon: autoDraw = True
143.9749 	EXP 	diode: autoDraw = True
145.9580 	EXP 	polygon: autoDraw = False
145.9580 	EXP 	diode: autoDraw = False
145.9580 	EXP 	text: autoDraw = False
145.9580 	EXP 	polygon: autoDraw = False
145.9580 	EXP 	diode: autoDraw = False
145.9580 	EXP 	thanks: autoDraw = True
180.7425 	DATA 	Keypress: space
186.7577 	DATA 	Keypress: space
189.9741 	DATA 	Keypress: return
191.7591 	DATA 	Keypress: space
192.1409 	DATA 	Keypress: space
192.4921 	DATA 	Keypress: escape
192.5426 	EXP 	window1: mouseVisible = True
